날짜,키워드,언론사,제목,요약,네이버뉴스링크,셀렉
2025.08.08,삼성,국민일보,"테슬라 이어 애플 뚫었다… 삼성, 반도체 부활 신호탄",삼성전자가 글로벌 빅테크 기업들과의 대규모 계약을 연이어 성사시키며 침체됐던 반도체 사업에 반전의 기회를 마련했다. 최근 테슬라로부터 약 22조원 규모의 인공지능(AI) 칩 공급 계약을 따낸 데 이어 애플과 차세대 칩 공급 계약까지 체결하면서 전자가 여전히 건재한 시장 영향력을 입증했다는...,https://n.news.naver.com/mnews/article/005/0001794636?sid=101,f
2025.08.08,삼성,중앙일보,“같이 운동하며 다문화 친구들 감정 이해해요”,"“우리 팀 이겨라, 빨리빨리!” 7일 경기도 고양시의 삼성화재 글로벌캠퍼스 다목적홀은 힘찬 응원 소리로 가득 찼다. 이날은 ‘삼성 다문화 청소년 스포츠 클래스’ 여름 캠프가 열리는 날. 청소년 170여 명과 삼성 임직원, 스포츠 구단 프로선수 등 약 230여 명이 모였다. 여르미(여름)·모미(몸)·마으미(마음)...",https://n.news.naver.com/mnews/article/025/0003460653?sid=101,f
2025.08.08,삼성,조선일보,"삼성SDI 배터리 탑재 전기차, 1회 충전 주행거리 세계 기록","삼성SDI가 배터리를 공급한 미국 전기차 기업 루시드 모터스의 ‘루시드 에어 그랜드 투어링’이 한번 충전해 1205km를 달리는 세계 신기록을 세워 기네스북에 올랐다. 7일 삼성SDI에 따르면, 이 차는 지난달 스위스 생모리츠와 독일 뮌헨을 오가는 고속도로와 고산 도로, 이면도로 등에서 진행된 주행...",https://n.news.naver.com/mnews/article/023/0003921875?sid=101,t
2025.08.08,삼성,조선일보,다문화청소년과 함께하는 삼성 여름 스포츠캠프 열려,‘삼성 다문화 청소년 스포츠 클래스‘ 여름 캠프가 7일 경기 고양시 삼성화재 글로벌 캠퍼스에서 열렸다. 삼성 다문화 청소년 스포츠 클래스는 제일기획과 삼성바이오로직스·호텔신라·삼성웰스토리·삼성글로벌리서치 등 관계사 8곳 직원들이 참여하는 청소년을 위한 사회 공헌 활동이다. 1년 동안 30회에...,https://n.news.naver.com/mnews/article/023/0003921868?sid=101,f
2025.08.08,삼성,중앙일보,[이상재의 시선] 대마 불안의 시대,"그동안 ‘사실상 빈집’ 상태였다는 삼성전자 오스틴 파운드리 공장(미국 텍사스주)에 꽤 괜찮은 일감이 생겼다는 게 그나마 반가운 소식이다. 애플이 이곳에서 아이폰에 들어가는 이미지센서 칩을 공급받을 방침인 것으로 전해졌다. 으로선 지난달 테슬라에 이어, 이번에 애플의 선택을 받으면서 대만...",https://n.news.naver.com/mnews/article/025/0003460641?sid=110,f
2025.08.08,삼성,국민일보,삼성 사고 SK하이닉스 팔고… 분위기 달라진 반도체주,삼성전자와 SK하이닉스의 주가 분위기가 달라졌다. 올해 상반기 대체로 ‘5만 전자’에 머무르며 투자자 계좌 속 ‘아픈 손가락’이던 삼성전자는 하반기 들어 외국인의 집중 순매수에 힘입어 꾸준히 상승 중이다. 반대로 신고가를 경신해 온 SK하이닉스는 조정을 받으며 주가 방향이 엇갈리고 있다. 7일...,https://n.news.naver.com/mnews/article/005/0001794621?sid=101,f
2025.08.08,삼성,중앙일보,[조원경의 돈의 세계] 증세의 아름다운 조건,2023년 반도체 불황으로 큰 영업 손실을 기록한 삼성전자와 SK하이닉스의 2024년 법인세는 0원이었다. 두 기업이 우리나라 전체 법인세에서 차지하는 비중은 10% 내외이다. 다행히 반도체 1위 회사로 발돋움한 SK하이닉스의 작년과 올해 영업이익은 매우 좋다. 법인세 감소가 세율 인하 때문만은 아니듯 법인세율...,https://n.news.naver.com/mnews/article/025/0003460632?sid=110,f
2025.08.08,lg,문화일보,‘주식 차명거래 의혹’ 이춘석… ‘美 LA서 새출발’ 손흥민[금주의 인...,"K뷰티 브랜드로 시총 7.9조 김병훈 에이피알 대표 에이피알이 지난 6일 시가총액 7조9300억 원으로, 전통적인 K-뷰티 강호인 아모레퍼시픽과 LG생활건강을 꺾고 화장품 대장주로 올라섰다. 지난해 2월 상장한 이후 불과 1년 5개월 만이다. 김병훈 에이피알 대표는 25세였던 2014년 연세대 경영학과를 휴학하고...",https://n.news.naver.com/mnews/article/021/0002728179?sid=102,f
2025.08.08,lg,경향신문,"임우형 LG AI연구원장 “95%는 부족, 100% 이상으로 간다”[국가대표 AI ...","경향신문은 LG AI연구원과 네이버, SK텔레콤, NC AI, 업스테이지 등 각 팀의 ‘대표 선수’ 격인 주관사와 만났다. 여느 때보다 뜨거운 여름을 보내고 있는... 선발된 LG AI연구원의 기세가 만만치 않다. 정부가 제시한 ‘최신 글로벌 AI 모델 대비 95% 이상 성능’ 목표를 넘어 ‘100% 이상’을 내걸었다. 지난 6일...",https://n.news.naver.com/mnews/article/032/0003388270?sid=105,t
2025.08.08,lg,조선일보,[스코어 보드] 2025년 8월 7일자,프로야구 LG 4-3 두산 삼성 6-1 SSG KIA 6-5 롯데 KT 5-4 한화,https://n.news.naver.com/mnews/article/023/0003921882?sid=103,f
2025.08.08,현대차,세계일보,"현대차·GM, 신차 5종 공동 개발… 중남미 시장 공략 ‘동맹’",개발 현대차는 소형·전기차 분야 주도 물류 공동 소싱 이니셔티브 추진 탄소저감 강판 분야 협력 확대도 그룹 기준 자동차 업계 글로벌 3위... 현대차와 GM은 7일 양사가 처음으로 공동 개발하는 5개 차량에 대한 계획을 공개했다. 양사는 내연기관과 하이브리드 시스템을 모두 탑재할 수 있는 중남미 시장용...,https://n.news.naver.com/mnews/article/022/0004058282?sid=101,t
2025.08.08,현대차,서울신문,"현대차, 美 GM과 차량 5종 함께 만든다… 북미·중남미 공략","현대차는 7일 GM과 공동 개발할 첫 5개 차량에 대한 계획을 발표했다. 두 회사는 내연기관과 하이브리드 시스템을 모두 탑재할 수 있는 중남미 시장용... 이는 현대차와 GM이 지난해 9월 체결한 포괄적 협력을 위한 업무협약(MOU)에 따른 것이다. 공동 개발 과정에서 GM은 중형 트럭 플랫폼 개발을, 는 소형...",https://n.news.naver.com/mnews/article/081/0003564384?sid=101,t
2025.08.08,현대차,한국일보,1년 만에 큰 그림 나온 자동차 동맹...현대차·GM 5개 차종 함께 개발한...,현대차가 미국 1위 자동차 기업 제너럴모터스(GM)와 손잡고 2028년 북미 상용차 시장에 본격 진출한다. GM과 함께 개발한 플랫폼을 넣은 전기 상용 밴을 미국에서 만들어 팔기로 했다. 현대차는 이를 포함해 총 5개 종류의 차량을 GM과 공동 개발할 예정이다. 개발비 부담은 덜고 미국 현지 기반은 넓혀 도널드...,https://n.news.naver.com/mnews/article/469/0000880490?sid=101,t
2025.08.08,현대차,동아일보,"현대차, GM과 차량 5종 공동개발… 美진출 확대 ‘관세 돌파구’ 찾는다","현대차는 GM과 5개 차종의 신형 모델을 공동 개발하기 위한 업무협약(MOU)을 맺었다고 7일 밝혔다. 북미 시장을 겨냥한 전기 상용 밴 및 중남미 시장을... 미국보다 전기차 및 중소형 SUV 기술력이 앞선 현대차는 전기 상용 밴과 소형 차종의 플랫폼, 대형 픽업트럭이 강한 GM은 중형 픽업트럭 플랫폼 개발에서 각각...",https://n.news.naver.com/mnews/article/020/0003652983?sid=101,t
2025.08.08,현대차,국민일보,쏘렌토 ‘10만대 클럽’ 향해 쾌속 질주,"단일 모델 기준으로 현대차·기아 전체 차종 가운데 가장 많이 팔렸다. 상반기 베스트셀링카 1위(5만1129대)를 차지한 데 이어 지난달에도 선두를... 현대차도 팰리세이드(3만7036대), 싼타페(3만6504대)가 상위권에 이름을 올렸다. 기아는 지난달 출시한 2026년형 쏘렌토를 내놓으며 다시...",https://n.news.naver.com/mnews/article/005/0001794640?sid=101,f
2025.08.08,현대차,중앙일보,"현대차, GM과 차량 5종 공동 개발…중남미서 몸집 키운다",글로벌 자동차 시장 3위 현대차와 5위 미국 제너럴모터스(GM)가 차량 5종을 공동 개발한다. 공급망 협업을 통해 원가 절감에 나선 것으로 풀이된다. 현대차는 7일 GM과 공동 개발할 첫 5개 차량에 대한 계획을 발표했다. 내연기관과 하이브리드 시스템을 모두 탑재할 수 있는 중남미 시장용 중형 픽업·소형 픽업...,https://n.news.naver.com/mnews/article/025/0003460658?sid=101,t
2025.08.08,현대차,조선일보,현대차·GM ‘기술 동맹’… 전기 밴 등 5종 공동 개발,韓·美 1위 車기업의 이례적 협업 한국과 미국을 대표하는 자동차 기업인 현대차와 GM(제너럴모터스)이 북미와 중남미에 출시할 차량 5종을 공동으로 개발한다고 7일 밝혔다. 현대차는 북미용 전기 밴과 중남미에 출시할 소형 승용차·SUV·픽업트럭 등 4종을 개발하고 GM은 중남미용 중형 픽업트럭 개발을...,https://n.news.naver.com/mnews/article/023/0003921863?sid=101,t
2025.08.08,현대차,국민일보,손잡은 현대차-GM… ‘북미·남미용’ 신차 5종 공동 개발,"현대차는 미국 관세 이슈와는 무관하다는 입장이지만 긍정적으로 작용할 것으로 전망된다. 7일 현대차에 따르면 두 회사는 최근 중남미와 북미 시장을 겨냥한 신차 5대의 플랫폼을 공동 개발하고 공유한다는 내용을 골자로 하는 계약을 맺었다. 중남미 시장 공략을 위한 중형 픽업, 소형 픽업, 소형 승용, 소형...",https://n.news.naver.com/mnews/article/005/0001794619?sid=101,f
2025.08.08,sk,서울신문,조국 사면 초읽기… 李 결심만 남았다,"이날 법무부 사면심사위원회는 광복절 특사 명단에 조 전 대표를 비롯해 부인 정경심 전 교수, 조희연 전 서울시교육감, 최강욱 전 민주당 의원, 야권의 정찬민·홍문종·심학봉 전 의원, 최신원 전 SK네트웍스 회장을 포함한 것으로 알려졌다.",https://n.news.naver.com/mnews/article/081/0003564353?sid=100,f
2025.08.08,sk,중앙일보,"""사면 땐 역풍"" ""李 의지 강해""…조국 8·15 특사 놓고 與심초사","야권이 요구한 정찬민·홍문종·심학봉 전 의원이, 기업인 가운데는 최신원 전 SK네트웍스 회장이 사면 대상에 오른 것으로 파악됐다. 쌍방울 대북송금 사건으로 지난 6월 징역 7년8개월형이 확정된 이화영 전 경기도 평화부지사는 사면 심사 대상에서 제외됐다. 여권에선 조 전 대표에 대한 동정론과 사면으로...",https://n.news.naver.com/mnews/article/025/0003460684?sid=100,f
2025.08.08,sk,동아일보,삼성-SK하이닉스 관세 면제 기대속… “예상보다 세다” 긴장도,미국 빅테크 기업들을 주력 고객사로 둔 삼성전자와 SK하이닉스는 고율 관세 대상이 될지 노심초사하고 있다. 한 업계 관계자는 “기업이 가장 싫어하는... SK하이닉스는 2028년 가동을 목표로 인디애나주 웨스트라피엣에 38억7000만 달러 규모의 고대역폭메모리(HBM) 패키징 공장을 건설할 예정이다. ● “최혜국...,https://n.news.naver.com/mnews/article/020/0003653013?sid=101,t
2025.08.08,sk,동아일보,조국 부부·조희연·최강욱 사면 심의 통과…‘범여권 지지층 통합’ 포...,경제인 중에선 최신원 전 SK네트웍스 회장이 사면 대상에 올랐다. 정치인 사면을 제외하면 이번 특별사면은 민생경제 회복과 사회적 약자 보호에 초점을 맞춘 사면·복권이 주를 이룰 것으로 예상된다. 대통령실은 윤석열 정부에서 파업을 벌이다 징역형을 선고받은 건설노조와 화물연대 간부 등 노동자들이 대거...,https://n.news.naver.com/mnews/article/020/0003653014?sid=102,f
2025.08.08,sk,국민일보,"장생포 고래문화특구, 2028년까지 특구 연장",장생포 SK 저유탱크 외벽에 대형 미디어 파사드를 구축하는 ‘장생포 라이트’는 이달 중 시범 운영을 거쳐 정식 운영한다. 서동욱 남구청장은 “이번 특구 기간 연장을 토대로 특구 특화 사업은 물론 남부권 광역관광 개발사업도 차질 없이 추진하겠다”며 “하루하루가 축제라는 철학으로 지속 가능한...,https://n.news.naver.com/mnews/article/005/0001794626?sid=102,f
2025.08.08,sk,국민일보,사실상 조국 사면·복권 수순… 이 대통령 결심만 남았다,"이번 사면심사 명단에는 조 전 대표의 부인 정경심 전 교수와 최강욱 전 의원, 송언석 국민의힘 원내대표가 요청한 정찬민·홍문종·심학봉 전 의원 등도 포함된 것으로 알려졌다. 경제인으로는 최신원 전 SK네트웍스 회장이 이름을 올렸다.",https://n.news.naver.com/mnews/article/005/0001794604?sid=100,f
2025.08.08,한화,문화일보,“혼인율·삶 만족도 전국 1위… 도시 큰그림 그리자 ‘꿀잼 대전’”[...,"성심당이라는 빅 브랜드도 있고, 만년 하위권이던 한화이글스와 대전하나시티즌 등 스포츠 구단이 우승을 노리는 덕도 있지만, 한여름 200만 명의 관광객이 대전을 찾는 ‘대전 0시 축제’도 영향을 줬다. 성심당뿐만 아니라 대전의 맛집들이 0시 축제 이후 폭발적으로 성장했다. 이런 것들이 복합적으로 힘을...",https://n.news.naver.com/mnews/article/021/0002728181?sid=102,f
2025.08.08,한화,동아일보,"[단독]李, 트럼프 만나기전 이시바 회담 추진… ‘한미일 3각 협력’ 재...",한화오션이 인수한 필리조선소 방문이 추진되는 건 미중 해상패권 경쟁의 일환으로 미국이 강조해 온 조선협력 기대에 부응하는 차원으로도 해석된다. 앞서 한미는 관세 협상에서 1500억 달러(약 208조 원) 규모의 조선협력 펀드를 운용하기로 합의했다. 트럼프 대통령은 지난달 30일 우리 관세협상단을 만나...,https://n.news.naver.com/mnews/article/020/0003653020?sid=100,f
2025.08.08,포스코,세계일보,"국토부, 포스코이앤씨 건설현장 전수조사 돌입",안전관리 이행 여부 집중 점검 내주부터 불법 하도급 등 단속 국토교통부가 최근 연이어 산업재해 사고가 발생한 포스코이앤씨의 전국 건설 현장에 대한 전수조사에 돌입했다. 정부는 현장 안전 관리가 제대로 이뤄지고 있는지 등을 들여다본다는 방침이다. 국토부는 지난달 말부터 이앤씨가 시공을 맡은...,https://n.news.naver.com/mnews/article/022/0004058279?sid=101,f
